id,lat,lon,educational,topics,languages,name,type,parent,parenttype,mo_o,mo_c,tu_o,tu_c,we_o,we_c,th_o,th_c,fr_o,fr_c
2141,52.5235713,13.5726428,,,,"Kita Wuhlespatzen/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
463179,52.4562234,13.5646283,"3","1|2|6",,"Kita Wuhlmäuse",0,1044,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
778,52.52115999999999,13.17246,,"2",,"Kita Wunderblume",0,726,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
691229,52.5247012,13.4822609,,,,"Kita Wunderkinder",0,1140,1,0,0,0,0,0,0,0,0,0,0
504229,52.5451,13.36362,"2","0|1|3|4","5","Kita Wunderland",0,1134,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
364129,52.5212611,13.2870698,"2","5",,"Kita Wundtstraße",0,714,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
1159,52.51209000000001,13.261,,"2|4|6",,"Kita Württembergallee",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,16:00
468129,52.5593051,13.4761485,,,,"Kita Wurzelgemüse",0,731,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00
796,52.42046000000001,13.47309,,,,"Kita Wutzkyallee 90/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
555279,52.50053,13.4946,,,,"Kita Zahnlücke",0,1032,1,0,0,0,0,0,0,0,0,0,0
328179,52.4444516,13.5803601,"13|0|3","1|3|4","5","Kita Zauberblümchen",0,1118,1,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30
551229,52.51453650000001,13.4915339,,,,"Kita Zauberinsel",0,773,1,0,0,0,0,0,0,0,0,0,0
768229,52.4620957,13.5157132,,,,"Kita Zauberland gUG",0,1141,1,0,0,0,0,0,0,0,0,0,0
2879,52.4573804,13.3117765,"2","0|1|2|4|6",,"Kita Zaubermäuse",0,1142,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00
708,52.53598,13.15499,"2","1|2|4",,"Kita Zauberschiff",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
544329,52.5481537,13.4545139,"2","1",,"Kita Zauberschlüssel",0,1027,1,0,0,0,0,0,0,0,0,0,0
1234,52.60975,13.42267,"27",,,"Kita Zauberstein",0,661,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
100026,52.43307,13.3466,"2","0|1|2|3|4|6",,"Kita Zaubersterne",0,1142,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00
765229,52.52054,13.47582,,,,"Kita Zaubertal",0,773,1,0,0,0,0,0,0,0,0,0,0
313129,52.5591664,13.3830433,"2",,,"Kita Zauberwald",0,1143,2,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
568279,52.4614235,13.3205719,"2","0|1|2|4|6","1","Kita Zauberzwerge",0,1142,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00
1836,52.42183,13.20162,"2",,,"Kita Zentrum am Kleeblatt (ZaK)",0,1108,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
484129,52.56474,13.33158,"2",,,"Kita Zicke-Zacke",0,1144,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
554229,52.5400284,13.2653357,"2",,,"Kita Zicke-Zacke",0,1144,1,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30
2086,52.56427,13.40042,"2","4",,"Kita Zipfelmütze",0,764,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
563279,52.5917165,13.3835886,"2","4",,"Kita Zitterbacke",0,1145,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
751329,52.6177793,13.4885366,,,,"Kita Zitterbacke",0,1145,1,0,0,0,0,0,0,0,0,0,0
108,52.5500917,13.4106103,"2",,"4","Kita Zum klingenden Bäumchen",0,533,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
442,52.4173625,13.5496261,"2",,,"Kita Zur Teutonenburg",0,726,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2741,52.53632,13.42917,"2","1|4|6",,"Kita Zwergenbaude",0,1072,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:00
